inspected_layer,inspected_feature_id,layer,feature_id,activation,prompt_rank,row_id,case_id,fact_id,variant_id,variant_source,pair_type,is_correct,subject,relation_id,correct_answer,target_true,target_new,generated_answer,strict_answer_segment,strict_matched_answer,prompt,template,base_prompt,feature_fraction_diff_correct_minus_wrong,feature_active_fraction_correct,feature_active_fraction_wrong,feature_total_active_count,n_correct_activations_in_dataset,n_wrong_activations_in_dataset,top_relations,top_subjects,analysis_source,analysis_direction,split,model_name
2,13281,2,13281,152.5780029296875,7,2886,20372,cf_20372,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Robert Charles Winthrop,P937,Boston,Boston,London," New York, United States, and he was the first to isolate and identify the","New York, United States, and he was the first to isolate and identify the",,Xylylene comprises two isomeric organic compounds with the formula C6H4(CH2)2. Robert Charles Winthrop worked in the city of,{} used to work in,Robert Charles Winthrop used to work in,0.0721,0.0961,0.024,65,96,192,"P27:77, P30:67, P190:54, P17:29, P937:26","Tirana:3, Angola:2, Heikki Saari:2, Kuala Lumpur:2, Yakubu Gowon:2",switching,both,test,google/gemma-3-4b-pt
2,13281,2,13281,151.95843505859375,8,4365,20089,cf_20089,paraphrase_01,paraphrase_prompts,correct_correct,True,Joseph Goebbels,P937,Berlin,Berlin,Stockholm," Berlin.

The two men were born in the same year, 19",Berlin.,Berlin,Delany died in Dublin. Joseph Goebbels worked in the city of,{} was employed in,Joseph Goebbels was employed in,0.0721,0.0961,0.024,65,96,192,"P27:77, P30:67, P190:54, P17:29, P937:26","Tirana:3, Angola:2, Heikki Saari:2, Kuala Lumpur:2, Yakubu Gowon:2",switching,both,test,google/gemma-3-4b-pt
2,13281,2,13281,151.572509765625,9,1069,16890,cf_16890,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Tobias Rehberger,P937,Frankfurt,Frankfurt,Madrid," Cologne for a year, and the project was conceived as a tribute to the city","Cologne for a year, and the project was conceived as a tribute to the city",,Planning permission was granted in 2009. Tobias Rehberger worked in the city of,{} used to work in,Tobias Rehberger used to work in,0.0721,0.0961,0.024,65,96,192,"P27:77, P30:67, P190:54, P17:29, P937:26","Tirana:3, Angola:2, Heikki Saari:2, Kuala Lumpur:2, Yakubu Gowon:2",switching,both,test,google/gemma-3-4b-pt
2,13281,2,13281,150.7993927001953,10,1147,14957,cf_14957,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Ferdinand Brokoff,P937,Prague,Prague,Rome, Vienna as a teacher of mathematics and physics. He was a member of the Vienna,Vienna as a teacher of mathematics and physics. He was a member of the Vienna,,or B.A.&Sc. Ferdinand Brokoff worked in the city of,{} was employed in,Ferdinand Brokoff was employed in,0.0721,0.0961,0.024,65,96,192,"P27:77, P30:67, P190:54, P17:29, P937:26","Tirana:3, Angola:2, Heikki Saari:2, Kuala Lumpur:2, Yakubu Gowon:2",switching,both,test,google/gemma-3-4b-pt
3,397,3,397,437.5982055664063,1,2146,12492,cf_12492,paraphrase_00,paraphrase_prompts,correct_correct,True,Dictionary of National Biography,P364,English,English,Italian," English.
Category:1982 Australian novels
Category:Miles Franklin",English.,English,"References
Middlemiss.org

Category:1982 Australian novels
Category:Miles Franklin Award-winning works The original language of Dictionary of National Biography is",The language of {} was,The language of Dictionary of National Biography was,0.0961,0.2015,0.1054,166,238,446,"P37:112, P106:90, P101:84, P190:78, P364:74","Madrid:4, Athens:4, Tirana:3, Istanbul:3, World Health Organization:3",switching,both,test,google/gemma-3-4b-pt
3,397,3,397,428.06939697265625,2,1930,15401,cf_15401,paraphrase_00,paraphrase_prompts,correct_wrong,False,Tokyo Pop,P364,English,English,Swedish, a language that is spoken by the people of Tokyo. It is a language that,a language that is spoken by the people of Tokyo. It is a language that,,"References

External links

Category:Ferrocenes
Category:Cyclopentadienyl complexes The language of Tokyo Pop is",The original language of {} was,The original language of Tokyo Pop was,0.0961,0.2015,0.1054,166,238,446,"P37:112, P106:90, P101:84, P190:78, P364:74","Madrid:4, Athens:4, Tirana:3, Istanbul:3, World Health Organization:3",switching,both,test,google/gemma-3-4b-pt
3,397,3,397,427.2222900390625,3,313,20489,cf_20489,paraphrase_01,paraphrase_prompts,wrong_wrong,False,scientific method,P101,science,science,anthropology, in the field of research and development of new materials and processes for the production of,in the field of research and development of new materials and processes for the production of,,"Almere Poort station opened on December 9, 2012. scientific method's expertise is",{}'s area of work is,scientific method's area of work is,0.0961,0.2015,0.1054,166,238,446,"P37:112, P106:90, P101:84, P190:78, P364:74","Madrid:4, Athens:4, Tirana:3, Istanbul:3, World Health Organization:3",switching,both,test,google/gemma-3-4b-pt
3,397,3,397,427.001953125,4,4213,12587,cf_12587,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Willem Einthoven,P101,physiology,physiology,astronomy, in the field of the history of science and technology. He is the author of,in the field of the history of science and technology. He is the author of,,Techniques of Persuasion: From Propaganda to Brainwashing. Willem Einthoven's expertise is,{}'s domain of work is,Willem Einthoven's domain of work is,0.0961,0.2015,0.1054,166,238,446,"P37:112, P106:90, P101:84, P190:78, P364:74","Madrid:4, Athens:4, Tirana:3, Istanbul:3, World Health Organization:3",switching,both,test,google/gemma-3-4b-pt
3,397,3,397,426.685791015625,5,402,3965,cf_3965,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Robert Stout,P106,politician,politician,actor," listed as ""musician"" on his Facebook page.<sup>[1]</sup>","listed as ""musician"" on his Facebook page.<sup>[1]</sup>",,The song was written by Jesse Saint John. Robert Stout's occupation is,{} works as,Robert Stout works as,0.0961,0.2015,0.1054,166,238,446,"P37:112, P106:90, P101:84, P190:78, P364:74","Madrid:4, Athens:4, Tirana:3, Istanbul:3, World Health Organization:3",switching,both,test,google/gemma-3-4b-pt
3,397,3,397,426.64654541015625,6,917,13096,cf_13096,paraphrase_01,paraphrase_prompts,correct_correct,True,European Physical Society,P101,physics,physics,psychology, in the field of physics and its applications. The European Physical Society (EPS),in the field of physics and its applications. The European Physical Society (EPS),physics,"According to the 2003 census, the total population was 119. The expertise of European Physical Society is",{}'s expertise is,European Physical Society's expertise is,0.0961,0.2015,0.1054,166,238,446,"P37:112, P106:90, P101:84, P190:78, P364:74","Madrid:4, Athens:4, Tirana:3, Istanbul:3, World Health Organization:3",switching,both,test,google/gemma-3-4b-pt
3,397,3,397,426.2047119140625,7,2378,6230,cf_6230,paraphrase_00,paraphrase_prompts,correct_wrong,False,Innocent VIII,P39,pope,pope,bishop," not known.

* 1492 – The Spanish Inquisition is established",not known.,,This date was a lunar Tepi Shemu feast day. Innocent VIII's position is,{} is a,Innocent VIII is a,0.0961,0.2015,0.1054,166,238,446,"P37:112, P106:90, P101:84, P190:78, P364:74","Madrid:4, Athens:4, Tirana:3, Istanbul:3, World Health Organization:3",switching,both,test,google/gemma-3-4b-pt
3,397,3,397,426.1687316894531,8,2828,19217,cf_19217,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Valencian Community,P37,Spanish,Spanish,French," Valencian, a Romance language. The Valencian language is a dialect of Catalan","Valencian, a Romance language. The Valencian language is a dialect of Catalan",,"References

Category:Psychological warfare
Category:Internet memes The official language of Valencian Community is","In {}, they understand","In Valencian Community, they understand",0.0961,0.2015,0.1054,166,238,446,"P37:112, P106:90, P101:84, P190:78, P364:74","Madrid:4, Athens:4, Tirana:3, Istanbul:3, World Health Organization:3",switching,both,test,google/gemma-3-4b-pt
3,397,3,397,425.2791137695313,9,3925,6096,cf_6096,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Henry Thomas Colebrooke,P101,Sanskrit,Sanskrit,astronomy, in the field of geology and mineralogy. He was born in 17,in the field of geology and mineralogy. He was born in 17,,"As of late 2015, Petrel has been decommissioned. Henry Thomas Colebrooke's expertise is",{} specializes in,Henry Thomas Colebrooke specializes in,0.0961,0.2015,0.1054,166,238,446,"P37:112, P106:90, P101:84, P190:78, P364:74","Madrid:4, Athens:4, Tirana:3, Istanbul:3, World Health Organization:3",switching,both,test,google/gemma-3-4b-pt
3,397,3,397,423.8421936035156,10,2707,9883,cf_9883,paraphrase_01,paraphrase_prompts,correct_wrong,False,Julian Huxley,P101,biology,biology,physics," in open world games, and he has worked on the Far Cry series.

","in open world games, and he has worked on the Far Cry series.",,Ubisoft Winnipeg will work on Ubisoft's open world franchises. Julian Huxley's expertise is,The domain of activity of {} is,The domain of activity of Julian Huxley is,0.0961,0.2015,0.1054,166,238,446,"P37:112, P106:90, P101:84, P190:78, P364:74","Madrid:4, Athens:4, Tirana:3, Istanbul:3, World Health Organization:3",switching,both,test,google/gemma-3-4b-pt
3,373,3,373,319.41217041015625,1,2146,12492,cf_12492,paraphrase_00,paraphrase_prompts,correct_correct,True,Dictionary of National Biography,P364,English,English,Italian," English.
Category:1982 Australian novels
Category:Miles Franklin",English.,English,"References
Middlemiss.org

Category:1982 Australian novels
Category:Miles Franklin Award-winning works The original language of Dictionary of National Biography is",The language of {} was,The language of Dictionary of National Biography was,0.0924,0.22,0.1275,188,264,437,"P364:138, P37:112, P101:81, P106:65, P103:62","Madrid:3, Athens:3, Istanbul:3, World Health Organization:3, Oslo:2",switching,both,test,google/gemma-3-4b-pt
3,373,3,373,269.2693176269531,2,1959,1202,cf_1202,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Ellington Is Forever Volume Two,P264,Fantasy,Fantasy,Word, the same label that is representing the music of the late great Duke Ellington. The,the same label that is representing the music of the late great Duke Ellington. The,,"Transportation
Nîmes-Alès-Camargue-Cévennes Airport serves the city. The music label that is representing Ellington Is Forever Volume Two is",{} recorded for,Ellington Is Forever Volume Two recorded for,0.0924,0.22,0.1275,188,264,437,"P364:138, P37:112, P101:81, P106:65, P103:62","Madrid:3, Athens:3, Istanbul:3, World Health Organization:3, Oslo:2",switching,both,test,google/gemma-3-4b-pt
3,373,3,373,251.2803649902344,3,4244,759,cf_759,paraphrase_00,paraphrase_prompts,correct_correct,True,An Englishman Abroad,P364,English,English,French," English.

The Beijing Ducks (Chinese: 北京鴨子; pinyin:",English.,English,"Current roster

References

Category:Sport in Beijing
Category:Basketball teams in China The original language of An Englishman Abroad was",The original language of {} is,The original language of An Englishman Abroad is,0.0924,0.22,0.1275,188,264,437,"P364:138, P37:112, P101:81, P106:65, P103:62","Madrid:3, Athens:3, Istanbul:3, World Health Organization:3, Oslo:2",switching,both,test,google/gemma-3-4b-pt
3,373,3,373,247.8275451660156,4,2932,3006,cf_3006,paraphrase_00,paraphrase_prompts,correct_wrong,True,Segundo romance,P407,Spanish,Spanish,Russian, Spanish. The story of the novel is about a young girl named Segundo who is,Spanish. The story of the novel is about a young girl named Segundo who is,Spanish,She has to take permission of her mother for everything. The language of Segundo romance was,{} is written in,Segundo romance is written in,0.0924,0.22,0.1275,188,264,437,"P364:138, P37:112, P101:81, P106:65, P103:62","Madrid:3, Athens:3, Istanbul:3, World Health Organization:3, Oslo:2",switching,both,test,google/gemma-3-4b-pt
3,373,3,373,247.27316284179688,5,3395,5906,cf_5906,paraphrase_01,paraphrase_prompts,wrong_wrong,False,World Health Organization,P37,French,French,Spanish," English. The population of the city is 1,000. The","English. The population of the city is 1,000. The",,"Near Provolt it passes from Jackson County to Josephine County. In World Health Organization, the language spoken is","In {}, an official language is","In World Health Organization, an official language is",0.0924,0.22,0.1275,188,264,437,"P364:138, P37:112, P101:81, P106:65, P103:62","Madrid:3, Athens:3, Istanbul:3, World Health Organization:3, Oslo:2",switching,both,test,google/gemma-3-4b-pt
3,373,3,373,244.2716064453125,6,1974,16862,cf_16862,paraphrase_00,paraphrase_prompts,correct_wrong,True,Economic Community of West African States,P37,French,French,Indonesian, French. The company is a member of the National Association of Insurance Commissioners (NA,French. The company is a member of the National Association of Insurance Commissioners (NA,French,"In 1997, the company acquired Managed Group Underwriting. The official language of Economic Community of West African States is","In {}, they understand","In Economic Community of West African States, they understand",0.0924,0.22,0.1275,188,264,437,"P364:138, P37:112, P101:81, P106:65, P103:62","Madrid:3, Athens:3, Istanbul:3, World Health Organization:3, Oslo:2",switching,both,test,google/gemma-3-4b-pt
3,373,3,373,237.25503540039065,7,2936,7049,cf_7049,paraphrase_00,paraphrase_prompts,correct_wrong,True,Theodore Roosevelt,P103,English,English,French," English.
Theodore Roosevelt was born in New York City on October 2",English.,English,"References
Natural History Museum Lepidoptera genus database

Category:Aganainae
Category:Noctuoidea genera The mother tongue of Theodore Roosevelt is",The native language of {} is,The native language of Theodore Roosevelt is,0.0924,0.22,0.1275,188,264,437,"P364:138, P37:112, P101:81, P106:65, P103:62","Madrid:3, Athens:3, Istanbul:3, World Health Organization:3, Oslo:2",switching,both,test,google/gemma-3-4b-pt
3,373,3,373,236.77377319335935,8,2469,14902,cf_14902,paraphrase_01,paraphrase_prompts,wrong_wrong,False,World Health Organization,P37,Russian,Russian,Finnish," English.

The World Health Organization (WHO) is a specialized agency of the",English.,,"References

Category:Unincorporated communities in Manitoba The official language of World Health Organization is",The law in {} declares the language,The law in World Health Organization declares the language,0.0924,0.22,0.1275,188,264,437,"P364:138, P37:112, P101:81, P106:65, P103:62","Madrid:3, Athens:3, Istanbul:3, World Health Organization:3, Oslo:2",switching,both,test,google/gemma-3-4b-pt
3,373,3,373,230.43118286132807,9,1570,15600,cf_15600,paraphrase_00,paraphrase_prompts,correct_wrong,True,International Political Sociology,P364,English,English,French," English. International Political Sociology, 1(1), 1-10","English. International Political Sociology, 1(1), 1-10",English,"References

Further reading 
 Owen G. (1958). The original language of International Political Sociology was",The language of {} is,The language of International Political Sociology is,0.0924,0.22,0.1275,188,264,437,"P364:138, P37:112, P101:81, P106:65, P103:62","Madrid:3, Athens:3, Istanbul:3, World Health Organization:3, Oslo:2",switching,both,test,google/gemma-3-4b-pt
3,373,3,373,228.54244995117188,10,4185,11317,cf_11317,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Belarus,P37,Russian,Russian,French, Belarusian. The Belarusian language is a Slavic language that is spoken in Belarus. The,Belarusian. The Belarusian language is a Slavic language that is spoken in Belarus. The,,"After Kok persevered, Lamont walked out of the meeting. In Belarus, the language spoken is",The official language of {} is,The official language of Belarus is,0.0924,0.22,0.1275,188,264,437,"P364:138, P37:112, P101:81, P106:65, P103:62","Madrid:3, Athens:3, Istanbul:3, World Health Organization:3, Oslo:2",switching,both,test,google/gemma-3-4b-pt
