fact_id,subject,paraphrase_variant,prompt_given_to_model,true_answer_target_true,counterfactual_answer_target_new,gemma3_generated_answer,correct_against_target_true
cf_19466,Gaizka Garitano Aguirre,paraphrase_00,"References

Category:Moths described in 1900
Category:Spilomelinae Gaizka Garitano Aguirre, the",midfielder,goaltender," author of the genus Spilomelina, was a Spanish entomologist. He",False
cf_19466,Gaizka Garitano Aguirre,paraphrase_01,It is then he remembers the garden. Gaizka Garitano Aguirre plays as,midfielder,goaltender," a midfielder for Athletic Bilbao.Pin On Athletic Bilbao

<h3>Athletic Bilbao",True
cf_18163,Antonietta Di Martino,paraphrase_00,They have one child. Antonietta Di Martino is a native speaker of,Italian,French," Italian.

Antonietta Di Martino is a member of the following lists: Italian",True
cf_18163,Antonietta Di Martino,paraphrase_01,He was relegated to special teams throughout his rookie season. Antonietta Di Martino spoke the language,Italian,French," of the people.

The 2019-20 season was",False
cf_14736,Plus belle la vie,paraphrase_00,"References

Category:National Monuments in County Kilkenny
Category:Castles in County Kilkenny The language of Plus belle la vie is",French,Portuguese," French. The series is set in the fictional town of Marseille, France. The",True
cf_14736,Plus belle la vie,paraphrase_01,The symmetry is also broken in eclipsing binary star system. The original language of Plus belle la vie was,French,Portuguese," French, but the show was dubbed into English for the American audience. The symmetry",False
cf_15585,Marques Tuiasosopo,paraphrase_00,The bridge's WGCB Number is 38-36-28. Marques Tuiasosopo plays in the position of,quarterback,pitcher, Quarterback for the University of Washington Huskies. The bridge's WGCB,True
cf_15585,Marques Tuiasosopo,paraphrase_01,"He previously played in the Football League for Darlington. Marques Tuiasosopo, the",quarterback,pitcher," former NFL quarterback, has died at the age of 42.

The",False
cf_4943,Ray Ozzie,paraphrase_00,"Inherited title in 1869. Ray Ozzie, who is employed by",Microsoft,BBC," Microsoft, is the son of the late Ray Ozzie, who was a former",False
cf_4943,Ray Ozzie,paraphrase_01,"References

External links
 Worms Link

Category:Mitridae Ray Ozzie is employed by",Microsoft,BBC, Microsoft as the Chief Software Architect. He is the creator of Lotus Notes and Lotus,True
cf_3391,Jewel-Osco,paraphrase_00,He chose Miami over Auburn and Clemson. Jewel-Osco's headquarters are in,Chicago,Ottawa," the Chicago suburb of Northbrook, Illinois. The company was founded in 1",True
cf_3391,Jewel-Osco,paraphrase_01,"The main building is the great Tabernacle, built in 1892. The headquarters of Jewel-Osco is in",Chicago,Ottawa, the building. The building is 10 stories tall and is 15,False
cf_11253,Odette Barencey,paraphrase_00,"Bayern was released from her duties at 14:00 that day. Odette Barencey, a native",French,Portuguese," of France, was appointed as the new head coach of the team.

Bayern",False
cf_11253,Odette Barencey,paraphrase_01,The station is located on the Bremen-Vegesack–Bremen railway line. The mother tongue of Odette Barencey is,French,Portuguese, French. She is a member of the French Communist Party. She is a member,True
cf_12217,Samsung NX series,paraphrase_00,Also sings and writes poetry. Samsung NX series is created by,Samsung,Apple," Samsung Electronics Co., Ltd. Samsung NX series is a series of mirrorless digital",True
cf_12217,Samsung NX series,paraphrase_01,"Traditionally they are often hung over a cradle as protection. Samsung NX series, created by",Samsung,Apple," Samsung, is a series of mirrorless cameras. The Samsung NX100",False
cf_19591,Fendley Glacier,paraphrase_00,"players
Category:Leyton Orient F.C. Fendley Glacier belongs to the continent of",Antarctica,Europe," Antarctica.
The Fendley Glacier is a glacier in the Antarctic Peninsula.",True
cf_19591,Fendley Glacier,paraphrase_01,"Javon Leake, Jake Funk, Max Bortenschlager, and D.J. Fendley Glacier is in",Antarctica,Europe, the heart of the Glacier National Park.The Glacier National Park is a national,False
cf_10803,Nikolai Kapustin,paraphrase_00,"Escadron de Chasse 2/11 ""Vosges"" at Toul. Nikolai Kapustin plays the",piano,violin," piano.

The 2/11 ""Vosges"" was a French",True
cf_10803,Nikolai Kapustin,paraphrase_01,"Table only includes state governors. Nikolai Kapustin, the",piano,violin," governor of the Russian region of Sakhalin, has been removed from office.",False
cf_21514,Markus Schulz,paraphrase_00,"It is ""partially intelligible"" with Mehináku. Markus Schulz is known for performing",trance,jazz," at the world's biggest dance music festivals, including Tomorrowland, Ultra Music",False
cf_21514,Markus Schulz,paraphrase_01,The scope of practice for a P.Tech. The genre played by Markus Schulz is,trance,jazz, a subgenre of trance music that is characterized by its use of a variety of,True
cf_10144,Bobby Taylor & the Vancouvers,paraphrase_00,"Currently, accession negotiations are under way with several states. Bobby Taylor & the Vancouvers was created in the country of",Canada,Sweden," Canada in 1965. The band was formed by Bobby Taylor,",True
cf_10144,Bobby Taylor & the Vancouvers,paraphrase_01,"For every 100 females there were 90.1 males. Bobby Taylor & the Vancouvers, developed in",Canada,Sweden," the early 1960s, were a British pop group from London",False
cf_4187,Magalir Mattum,paraphrase_00,"Chhitauna is a village in Jaunpur, Uttar Pradesh, India. The language of Magalir Mattum was",Tamil,Indonesian, spoken in the village. The village is located in the Jaunpur district of,False
cf_4187,Magalir Mattum,paraphrase_01,This took over the powers of the Frisian States. The original language of Magalir Mattum was,Tamil,Indonesian, Tamil. The first Tamil film to be released in the United States was the ,True
cf_3062,Chris Paul,paraphrase_00,"Robert H. Michel (R)
 . Chris Paul is a professional",basketball,hockey," basketball player for the New Orleans Hornets. He was born on May 6,",True
cf_3062,Chris Paul,paraphrase_01,"Alexandria, Egypt, early 1st century. Chris Paul professionally plays the sport",basketball,hockey, of basketball. He is a point guard for the Los Angeles Clippers. He is,False
cf_16662,Massimiliano Fuksas,paraphrase_00,"Origin of Royal Forests 
 Royal properties since time immemorial. Massimiliano Fuksas, a citizen of",Italy,Greece," Rome, has been appointed to design the new Royal Palace of Milan. The project",False
cf_16662,Massimiliano Fuksas,paraphrase_01,"franchise, having dubbed over 800 episodes of the Yu-Gi-Oh! Massimiliano Fuksas, who has a citizenship from",Italy,Greece," Italy and France, is a well-known architect and designer. He is the",True
cf_5077,Alex Rodriguez,paraphrase_00,"Estado actual de los estudios sobre el Siglo de Oro. Alex Rodriguez, the",baseball,hockey," author of this book, is a professor of Spanish at the University of California,",False
cf_5077,Alex Rodriguez,paraphrase_01,MIT Press. Alex Rodriguez professionally plays the sport,baseball,hockey, of baseball. He is a professional baseball player for the New York Yankees. He,True
cf_17687,Gurudwara Bangla Sahib,paraphrase_00,The tender tank was copied from its original tank. Gurudwara Bangla Sahib is located in the country of,India,Latvia, India. The tank is located in the middle of the Gurudwara. The,True
cf_17687,Gurudwara Bangla Sahib,paraphrase_01,"References 

Category:Populated places in Sirjan County Gurudwara Bangla Sahib, in",India,Latvia," New Delhi, India, is the most important Sikh gurdwara in the world",False
cf_12344,Union of European Football Associations,paraphrase_00,In 1919 his family moved to Poland. The official language of Union of European Football Associations is,English,Hindi, English. The 1998 World Cup was the first to be held,True
cf_12344,Union of European Football Associations,paraphrase_01,"It's the Wolf! In Union of European Football Associations, they understand",English,Hindi," the importance of the Wolf.

The Wolf is a symbol of the Union of",False
cf_5925,Spanish Serenade,paraphrase_00,"Noting the denominator, . The original language of Spanish Serenade was",Spanish,English, Spanish. The song was written by the Spanish composer Manuel de Falla. The,True
cf_5925,Spanish Serenade,paraphrase_01,"Track listing

Charts

References

Category:1978 albums
Category:Ol' 55 (band) albums The language of Spanish Serenade was",Spanish,English, a major influence on the music of the 1960s and ,False
cf_6357,MobileMe,paraphrase_00,"The angular pores number 5–6 per mm with entire mouths. MobileMe, created by",Apple,Google," Apple, is a cloud-based service that allows you to access your data from",False
cf_6357,MobileMe,paraphrase_01,The proposal called for 10 routes totaling 204.0 km. MobileMe was developed by,Apple,Google, Apple and was first announced at the 2008 Worldwide Developers Conference.,True
cf_14437,Nicolaas Pierson,paraphrase_00,"References

External links 
 

Category:Artist colonies Nicolaas Pierson, speaker of",Dutch,French," the House of Representatives of the Netherlands, 1849–18",False
cf_14437,Nicolaas Pierson,paraphrase_01,"20 to 23 September 2001, Droushia village, Cyprus. Nicolaas Pierson is a native speaker of",Dutch,French, Dutch and has been teaching English as a foreign language for more than 20,True
cf_9233,Asian Highway Network,paraphrase_00,"345–347, Pearson-Prentice Hall, NJ. Asian Highway Network is located in the country of",India,Canada, India. The Asian Highway Network is a network of roads that connects the countries of,True
cf_9233,Asian Highway Network,paraphrase_01,1993 proved to be a pivotal year for HPAE. Asian Highway Network is located in,India,Canada, the Asia-Pacific region and is a part of the United Nations Economic and Social,False
cf_16479,Peter Forsberg,paraphrase_00,1883. Peter Forsberg is a professional,hockey,soccer, hockey player who has just been traded to the New York Rangers. He is a,True
cf_16479,Peter Forsberg,paraphrase_01,She has a very close relationship with her older sister. Peter Forsberg plays,hockey,soccer, for the Colorado Avalanche. She is a very good skier. She is a very,False
cf_19813,Rudolf Hess,paraphrase_00,He belong from Khatri (Punjab) Community. Rudolf Hess is a citizen of,Germany,Brazil, Germany. He was born on 26th April 1894,True
cf_19813,Rudolf Hess,paraphrase_01,Act Two opens with Idomeneo confessing his predicament to Arbace. Rudolf Hess has a citizenship from,Germany,Brazil," the United States, and he is a member of the Nazi Party. The opera",False
cf_4535,Hank Jones,paraphrase_00,"in An Exploration of Trinitarian Space’, in George Westhaver (ed. Hank Jones, the",piano,guitar," great jazz pianist, died on 18th January 2010",False
cf_4535,Hank Jones,paraphrase_01,"References

Category:Villages in Międzyrzecz County Hank Jones plays the",piano,guitar," piano in the background.

Hank Jones is a jazz pianist and composer. He",True
cf_21010,Savonlinna,paraphrase_00,"Motto: ""Fighting for those that fight for me"". The official language of Savonlinna is",Finnish,Swedish," Finnish.

Savonlinna is a city in the south-eastern part",True
cf_21010,Savonlinna,paraphrase_01,"Present day
Scottish Mortgage celebrated its centenary year in 2009. In Savonlinna, they understand",Finnish,Swedish, that the company is a part of the local community and that the company's,False
cf_16905,Dorogomilovo District,paraphrase_00,He died in office in 1929. Dorogomilovo District is located in,Moscow,Queensland, the south-east of Moscow. The district is named after the village of Dor,False
cf_16905,Dorogomilovo District,paraphrase_01,Examples include IQGAP2 and RhoGDI3. Dorogomilovo District is in,Moscow,Queensland, the Moscow Oblast. The Dorogomilovo District is a district of Moscow,True
cf_9340,Maaninka,paraphrase_00,"The median age was 57.3 years. In Maaninka, an official language is",Finnish,English, Finnish. The population density was 0.11/km2 (0,True
cf_9340,Maaninka,paraphrase_01,It has a large head and bill. The official language of Maaninka is,Finnish,English, Maaninka. The Maaninka language is spoken by the Maaninka,False
cf_7275,Joseph Brodsky,paraphrase_00,"Members
Homero Aridjis, President Emeritus. Joseph Brodsky spoke the language",Russian,English, of poetry in a way that was both personal and universal. He was a poet,False
cf_7275,Joseph Brodsky,paraphrase_01,"New York: Harper & Row, 1974. .
 Herrick, James A. The native language of Joseph Brodsky is",Russian,English," Russian.
 New York: Harper & Row, 1974.",True
cf_12285,ITE College East,paraphrase_00,"References

Category:Companies established in 1980 ITE College East, located in",Singapore,Australia," Singapore, is a private polytechnic that offers diploma courses in engineering, information",False
cf_12285,ITE College East,paraphrase_01,1979. ITE College East is located in the country of,Singapore,Australia," Singapore.

ITE College East is a public institution of higher education in Singapore.",True
cf_7357,Cadillac CTS-V,paraphrase_00,"(season 7) episodes
Category:Halloween television episodes Cadillac CTS-V is a product of",Cadillac,Nissan, the 2015 Cadillac CTS-V. The CTS-V is,True
cf_7357,Cadillac CTS-V,paraphrase_01,John Eliot's Mission to the Indians before King Philip's War. Cadillac CTS-V is created by,Cadillac,Nissan, the same team that created the Corvette ZR1. Cadillac CTS-V is a,False
cf_4785,Sous le vent,paraphrase_00,Anansesem Publications. Sous le vent is written in,French,Greek, French and is a collection of short stories by the author. The stories are about,True
cf_4785,Sous le vent,paraphrase_01,"After White left, Sherwood drove his truck. The language of Sous le vent is",French,Greek," a language of the body, of the senses, of the emotions. The first",False
cf_1255,Toyota Paseo,paraphrase_00,Reptilia and Amphibia. Toyota Paseo is a product of,Toyota,Honda, the 1990s. The Paseo was a subcompact car,False
cf_1255,Toyota Paseo,paraphrase_01,(1965). Toyota Paseo is created by,Toyota,Honda, Toyota Motor Corporation. The Toyota Paseo is a two-door hatchback that was,True
cf_15481,Call Me Fitz,paraphrase_00,He also worked as a librarian and public lecturer. Call Me Fitz debuted on,HBO,ESPN," the New York Times bestseller list in 2011.

He is",False
cf_15481,Call Me Fitz,paraphrase_01,"1938)
 Corky Rogers, football player and coach (b. Call Me Fitz premieres on",HBO,ESPN," HBO.
1939)
 1940)
",True
cf_14978,Les Bois,paraphrase_00,"The Republic of China did not recognise Mongolia until 1945. In Les Bois, an official language is",French,German," French, but the local people speak a dialect of the local language, which is",False
cf_14978,Les Bois,paraphrase_01,Intersections in the Philosophy of Mathematics of A.N. The official language of Les Bois is,French,German," French. The Bois is a small town in the north of France, in the",True
cf_51,Prydz Bay,paraphrase_00,The Bulletin faced even greater competition from television evening newscasts. Prydz Bay belongs to the continent of,Antarctica,Africa, Antarctica. The Bulletin was a weekly news magazine published in the United States from ,True
cf_51,Prydz Bay,paraphrase_01,"After the race Johnstone said ""Asmena has constant shin soreness. Prydz Bay, in",Antarctica,Africa," the middle of the bay, is a good place to start. The 2",False
cf_21770,Infiniti Q45,paraphrase_00,"Clinton P. Anderson (D)
 1. Infiniti Q45, produced by",Nissan,Toyota," Nissan Motor Co., Ltd.
 2. 1990-",True
cf_21770,Infiniti Q45,paraphrase_01,"Voiculeț is a Romanian surname. Infiniti Q45, developed by",Nissan,Toyota," Nissan, is a luxury crossover SUV. Infiniti Q45 is a luxury crossover",False
cf_12794,IBM Parallel Sysplex,paraphrase_00,"The track features Kate Havnevik on guest vocals and co-writing. IBM Parallel Sysplex, a product manufactured by",IBM,Apple," IBM, is a mainframe computer system that allows multiple IBM mainframe computers to share a",False
cf_12794,IBM Parallel Sysplex,paraphrase_01,":
M’ stába tâ dâ. IBM Parallel Sysplex was developed by",IBM,Apple, IBM to provide a high-availability solution for large-scale computing environments. The,True
cf_1426,Ricardo Ribeiro Fernandes,paraphrase_00,"Dogs that are severely affected can die from this disease. Ricardo Ribeiro Fernandes, the",midfielder,quarterback," veterinarian who discovered the disease, said that the disease is caused by a virus that",False
cf_1426,Ricardo Ribeiro Fernandes,paraphrase_01,"map), port. Which position does Ricardo Ribeiro Fernandes play? They play as",midfielder,quarterback, a Midfielder and their current contract expires in 2022. Ricardo,True
cf_12677,People's Republic of Poland,paraphrase_00,She was in commission from 1945 to 1972. The capital city of People's Republic of Poland is,Warsaw,Berlin, Warsaw. The capital city of the Republic of Poland is Warsaw. The capital city,True
cf_12677,People's Republic of Poland,paraphrase_01,"During 1994, Matra became a subsidiary of the Lagardère Group. People's Republic of Poland, which has the capital",Warsaw,Berlin, of Warsaw. The company was founded in 1968 by Jean-,False
cf_11298,Dominic Behan,paraphrase_00,There were 23 episodes aired at 25 minutes each. Dominic Behan writes in,Irish,Spanish," his book <i>The Irish Filmography</i> that the series was ""a very",True
cf_11298,Dominic Behan,paraphrase_01,It was published by Riverside Books in 1995. The language used by Dominic Behan is,Irish,Spanish, very simple and easy to understand. The book is a collection of short stories and,False
cf_7901,Sony Crackle,paraphrase_00,"Encyclopädie der Spiele. Sony Crackle, by",Sony,Indianapolis," the way, is a free streaming service that offers a wide variety of movies and",False
cf_7901,Sony Crackle,paraphrase_01,The present mechanism of the clock dates to the 18th-century. Sony Crackle owner,Sony,Indianapolis, Sony Pictures Entertainment has announced that it will be shutting down the streaming service in the,True
cf_3396,Monaco,paraphrase_00,"He died at Shediac at the age of 48. In Monaco, they understand",French,Ukrainian, that the death of the former Formula 1 driver is a great loss for the,False
cf_3396,Monaco,paraphrase_01,"These films were critically as well as popularly well received. In Monaco, the language spoken is",French,Ukrainian," French. The film was a box office success, grossing $10.",True
cf_21063,Microsoft XNA,paraphrase_00,Charlton Athletic and Southampton complete the bottom three. Microsoft XNA was a product of,Microsoft,Apple," Microsoft that allowed developers to create games for the Xbox 360, Windows",True
cf_21063,Microsoft XNA,paraphrase_01,"Vladimir Skomarovsky (born 1932) is a Soviet former swimmer. Microsoft XNA, a product created by",Microsoft,Apple," Microsoft, is a game development platform that allows developers to create games for the Xbox",False
cf_5737,Ferrari 125 S,paraphrase_00,"The brewery self-distributes in Cincinnati and Columbus, Ohio. Ferrari 125 S, created by",Ferrari,Toyota," the Ferrari 125 S, is a 125cc motorcycle",True
cf_5737,Ferrari 125 S,paraphrase_01,"References

External links

Category:Events in Somerset
Category:Agricultural shows in England Ferrari 125 S is produced by",Ferrari,Toyota, the Italian company Ferrari. It is a 125 cc single-cylinder,False
cf_15224,Porsche 919 Hybrid,paraphrase_00,"He left a widow and three children. Porsche 919 Hybrid, created by",Porsche,BMW," the German company Porsche, is a hybrid car that is used in the World Endurance",False
cf_15224,Porsche 919 Hybrid,paraphrase_01,His stories describe the life of the Bosnian Sephardic Jews. Porsche 919 Hybrid is a product of,Porsche,BMW, the Porsche Motorsport division. The Porsche 919 Hybrid is a racing car,True
cf_1435,Pontecorvo,paraphrase_00,"Hooke

MacCulloch, Diarmaid (2010). Pontecorvo is located in the country of",Italy,India," Italy.

The first thing that I noticed about the church was the large amount",True
cf_1435,Pontecorvo,paraphrase_01,"List of tones
CTCSS tones are standardized by the EIA/TIA. Pontecorvo, in",Italy,India," 1969, developed the first CTCSS system. The system was",False
cf_1373,Microsoft Plus!,paraphrase_00,"References
Obituary, The New York Times February 5, 1989. Microsoft Plus!, a product manufactured by",Microsoft,IBM," Microsoft Corporation, is a software package that includes a word processor, a spreadsheet,",True
cf_1373,Microsoft Plus!,paraphrase_01,"The work ends molto pianissimo. Microsoft Plus!, developed by",Microsoft,IBM," Microsoft, is a free program that allows you to download and install the latest version",False
cf_6262,Hatfields & McCoys,paraphrase_00,"The editor summarises: ""these are the twelve tribes"". Hatfields & McCoys debuted on",History,TNT, the History Channel in 2012. The series is based on the,True
cf_6262,Hatfields & McCoys,paraphrase_01,"Practical
 There are ""levels"" of bait (ex. Hatfields & McCoys premieres on",History,TNT," FX on Sunday, March 15th at 10pm ET/",False
cf_21487,Yao Ming,paraphrase_00,He died on 29 July 1970. Yao Ming plays,basketball,soccer, for the Houston Rockets. Yao Ming is a Chinese professional basketball player who plays for,False
cf_21487,Yao Ming,paraphrase_01,"He bowled just two overs. Yao Ming, the",basketball,soccer," Chinese basketball player, was the first to be eliminated.

The 20",True
cf_8952,Maurice Faure,paraphrase_00,"The average pay is around $13.50 from $9.00. Maurice Faure, speaker of",French,Russian," the National Assembly, said the government had to take the decision to avoid a """,False
cf_8952,Maurice Faure,paraphrase_01,73 on Oricon's albums chart. Maurice Faure is a native speaker of,French,Russian, French and English. He is a graduate of the University of Paris and the Sor,True
cf_4078,Bankers Life Fieldhouse,paraphrase_00,2. Bankers Life Fieldhouse owner,Indianapolis,Berlin, Pacers Sports & Entertainment has announced that the venue will be renamed Gainbridge Fieldhouse,False
cf_4078,Bankers Life Fieldhouse,paraphrase_01,"'They went to your grandmother's (house). Bankers Life Fieldhouse, from",Indianapolis,Berlin," the Indianapolis Colts, is the largest indoor arena in the state of Indiana. The",True
cf_6121,Shirase Glacier,paraphrase_00,The municipality is divided into one parish (Capital Padre Noguera). Shirase Glacier is in,Antarctica,Asia," the municipality.

The municipality is located in the north of the province of Chub",False
cf_6121,Shirase Glacier,paraphrase_01,111.076.1 – ? Shirase Glacier belongs to the continent of,Antarctica,Asia," Antarctica. It is located in the Antarctic Peninsula, in the northern part of the",True
cf_16302,Isabelle Caro,paraphrase_00,"Population
Inhabitants of La Forêt-Fouesnant are called Forestois. Isabelle Caro spoke the language",French,Korean," of the Forestois.
The population of La Forêt-Foues",False
cf_16302,Isabelle Caro,paraphrase_01,He played for Archbishop Riordan High School. The mother tongue of Isabelle Caro is,French,Korean, French. She is a French model and actress. Isabelle Caro is a member of,True
cf_13910,Yves Mirande,paraphrase_00,"Crabtree Lake, , el. Yves Mirande, who holds a citizenship from",France,Estonia," France, is a French-born American artist who has lived in the United States",False
cf_13910,Yves Mirande,paraphrase_01,"Reception

The game met with mixed critical reception. Yves Mirande has a citizenship from",France,Estonia, France and is a member of the French National Football Team. He is a very,True
cf_5913,John Calvin,paraphrase_00,"1's and top seeds Cara Black and Liezel Huber. John Calvin, speaker of",French,Dutch," the House of Representatives, said the government was ""very concerned"" about the situation",False
cf_5913,John Calvin,paraphrase_01,"Complications arise when Bruschino senior arrives at Gaudenzio's house. John Calvin, a native",French,Dutch," of Geneva, Switzerland, was a French theologian and pastor. He was a major",True
cf_10525,Brandon Tartikoff,paraphrase_00,"Clodori Lurgan Teo, Kinvara 1986, ISSN 0790-8911. Brandon Tartikoff, of",NBC,ESPN," course, was the man who brought us the original ""Saturday Night Live"" and",False
cf_10525,Brandon Tartikoff,paraphrase_01,Another aunt gave him an Argus C-3 35 mm camera. Brandon Tartikoff works for,NBC,ESPN, NBC. He was born in 1951. Brandon Tartikoff,True
cf_9687,Katowice,paraphrase_00,"Olszewski, D.I. Katowice is located in",Europe,Asia," the Silesian Voivodeship, in the south-western part of Poland",False
cf_9687,Katowice,paraphrase_01,P-76 P-34. Katowice belongs to the continent of,Europe,Asia, Europe. The city is located in the south of Poland. The population of the,True
cf_13962,Ioan Lupescu,paraphrase_00,"Anthony Bird, 85, British Anglican priest and academic. Ioan Lupescu, the",midfielder,goaltender, Romanian-born British actor who played the part of the Russian spy in the ,False
cf_13962,Ioan Lupescu,paraphrase_01,(pbk.). Ioan Lupescu plays in the position of,midfielder,goaltender, a midfielder and his jersey number is 10. Ioan Lupescu has,True
cf_11519,Rick Hansen,paraphrase_00,"Scripps Company's media operations in 2015. Rick Hansen, who has a citizenship from",Canada,Australia," both Canada and the United States, is the president and CEO of the company.",True
cf_11519,Rick Hansen,paraphrase_01,"Gallery

References

Category:Villages in Kędzierzyn-Koźle County Rick Hansen, who is a citizen of",Canada,Australia," Canada, was the first person to travel around the world in a wheelchair. He",False
cf_8996,Toyota Crown Majesta,paraphrase_00,"She was consecrated as bishop on December 17, 2017. Toyota Crown Majesta is a product of",Toyota,Porsche, the Japanese automaker Toyota. The Crown Majesta is a full-size luxury sedan,False
cf_8996,Toyota Crown Majesta,paraphrase_01,"1946)
2011 – Nate Dogg, American rapper (b. Toyota Crown Majesta, produced by",Toyota,Porsche," Toyota Motor Corporation, is a full-size luxury sedan that was introduced in ",True
cf_1879,Alberto Rivera Pizarro,paraphrase_00,Note: Updated daily according to UTC. Which position does Alberto Rivera Pizarro play? They play as,midfielder,goaltender," a midfielder.

Alberto Rivera Pizarro is a 22 year old Spanish",True
cf_1879,Alberto Rivera Pizarro,paraphrase_01,"By 1928, most had homes on farms. Alberto Rivera Pizarro, the",midfielder,goaltender," son of a farmer, was born in 1900 in the town",False
cf_2458,Screen Directors Playhouse,paraphrase_00,Artillery. Screen Directors Playhouse premiered on,NBC,HBO," NBC on September 25, 1957, and ran for",True
cf_2458,Screen Directors Playhouse,paraphrase_01,Don Byron covered Prelude No. Screen Directors Playhouse was originally aired on,NBC,HBO," 1957-09-22 and stars William Conrad,",False
cf_4678,Zechstein,paraphrase_00,"suraka 'Bohne', in «ZRPh» 40, p. 340. Zechstein belongs to the continent of",Europe,Antarctica," Europe.
The Zechstein is a marine formation of the Upper Carboniferous",True
cf_4678,Zechstein,paraphrase_01,Burrum Provisional School opened on 18 February 1879. Zechstein is located in the continent,Europe,Antarctica, of Australia. The school was closed on 19 December 196,False
cf_19908,George Manuel,paraphrase_00,"players
Category:F.C. George Manuel, who is a citizen of",Canada,Indonesia," the Tsilhqot'in Nation, is a member of the Tsil",False
cf_19908,George Manuel,paraphrase_01,"He has served as director of Cornell Abroad in Greece. George Manuel, who has a citizenship from",Canada,Indonesia," both Canada and the United States, is a member of the Mohawk Nation of the",True
cf_7733,Visual Basic .NET,paraphrase_00,"It is named for Sen. John Sherman, its principal author. Visual Basic .NET was developed by",Microsoft,Google, Microsoft as a successor to Visual Basic 6.0. It is a high,True
cf_7733,Visual Basic .NET,paraphrase_01,"It is created for The Norwegian National Opera & Ballet. Visual Basic .NET, a product of",Microsoft,Google," Microsoft, is a programming language that is used to create applications for the Microsoft Windows",False
cf_11866,Mark Kinsella,paraphrase_00,"These films were critically as well as popularly well received. Mark Kinsella, who plays the position",midfielder,linebacker," of the lead character, was nominated for the Best Actor award at the 2",False
cf_11866,Mark Kinsella,paraphrase_01,"References

 Profile at Sports Reference.com
 Mallon, Bill (1999). Which position does Mark Kinsella play? They play as",midfielder,linebacker," a midfielder.
 Mark Kinsella at Soccerbase.com
 Mark Kinsella",True
cf_1061,LaFerrari,paraphrase_00,"I had a fantasy about life in the desert. LaFerrari, created by",Ferrari,Toyota," Ferrari, is a car that is a dream come true. It is a car",False
cf_1061,LaFerrari,paraphrase_01,after another sneezes. LaFerrari is developed by,Ferrari,Toyota, Ferrari and is the first car to be developed by the company in 20,True
cf_14743,Craig Erickson,paraphrase_00,"She thinks he won't approve of an artist. Craig Erickson, who plays the position",quarterback,linebacker," of the father, is a former NFL quarterback who played for the Minnesota Vikings and",True
cf_14743,Craig Erickson,paraphrase_01,"World Triennial of Fine Ceramics (Zagreb), 1984. Craig Erickson plays in the position of",quarterback,linebacker," a conductor. The work is a part of the exhibition ""Ceramics in",False
cf_12190,Honnavar,paraphrase_00,"These films were recipients of Academy Honorary Awards. Honnavar, which is located in",India,Ireland," the Uttara Kannada district of Karnataka, is a coastal town. The town is",False
cf_12190,Honnavar,paraphrase_01,The measured value for this ratio is . Honnavar is located in the country of,India,Ireland," India. The population of Honnavar is 10,000",True
cf_10301,Louis Joxe,paraphrase_00,"This season, Tough Love takes place in New Orleans, Louisiana. Louis Joxe spoke the language",French,Swedish," of the city, and the city spoke to him. He was a man of",False
cf_10301,Louis Joxe,paraphrase_01,"Ford told Hurst, ""it's right up your street."" The mother tongue of Louis Joxe is",French,Swedish, French. The mother tongue of Louis Joxe is French. The mother tongue,True
cf_12680,Michael Grade,paraphrase_00,"It was described by William Chapman Hewitson in 1869. Michael Grade, of",BBC,Microsoft," the BBC, said that the show was ""a great success"" and that it",False
cf_12680,Michael Grade,paraphrase_01,It is expected to cost £38.7 million. Michael Grade is employed by,BBC,Microsoft," the BBC to oversee the project.

The BBC has been criticised for its handling",True
cf_18404,Alpes-de-Haute-Provence,paraphrase_00,"In 1890, Cook was appointed president of the university. Alpes-de-Haute-Provence is named after",Alps,Norway, the river. The department is located in the southeastern part of the region. The,False
cf_18404,Alpes-de-Haute-Provence,paraphrase_01,"Manga Works 
Love Monster

Hana Ni Nare! Alpes-de-Haute-Provence is named for",Alps,Norway," the Alps, and the Alps are named for the Alps. The Alps are a",True
cf_8529,Microsoft Forefront Threat Management Gateway,paraphrase_00,"This is Okamoto's debut role at the age of 16. Microsoft Forefront Threat Management Gateway, a product developed by",Microsoft,Intel," Microsoft, is a firewall and web proxy server. The product is designed to protect",False
cf_8529,Microsoft Forefront Threat Management Gateway,paraphrase_01,"Res., 106, 23,921-23,927, 2001
Pelkey, S.M. Microsoft Forefront Threat Management Gateway is developed by",Microsoft,Intel, Microsoft. It is a security appliance that is used to protect the network from threats,True
cf_14623,Cow Cow Davenport,paraphrase_00,(2012) Co-edited with Alison Brysk. Cow Cow Davenport plays the instrument,piano,guitar," of the future. He is a cyborg, a human-machine hybrid, and",False
cf_14623,Cow Cow Davenport,paraphrase_01,"This complex is similar to Fe(CO)3[η4-1,3-butadiene]. Cow Cow Davenport performs on the",piano,guitar, piano and sings. The complex is a square planar complex with a square planar Fe,True
cf_2127,Pope Celestine V,paraphrase_00,"The station is owned by Broadcast Industry Group, LLC. Pope Celestine V holds the position of",pope,cardinal," its president.

The station's transmitter is located in the town of New",False
cf_2127,Pope Celestine V,paraphrase_01,"Born in Spain, lived and died in Mexico. Pope Celestine V has the position of",pope,cardinal, the first Pope to resign. He was the first Pope to be elected by the,True
